City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,alotau,-10.3069,150.4462,300.16,80,90,2.22,PG,1723416025
366,diplo,24.4667,69.584,301.21,80,100,7.09,PK,1723416027
367,cootamundra,-34.65,148.0333,284.11,75,0,3.46,AU,1723416028
368,katsuura,35.1333,140.3,302.06,82,48,8.36,JP,1723416029
369,mangrol,21.1167,70.1167,300.21,86,100,7.92,IN,1723416030
370,taoudenni,22.6783,-3.9836,311.25,10,0,5.9,ML,1723416031
371,tidjikja,18.5564,-11.4271,302.09,57,100,8.68,MR,1723416032
372,guiuan,11.0333,125.7247,301.7,77,96,2.61,PH,1723416033
373,colonia,50.9333,6.95,295.51,67,0,4.12,DE,1723416034
374,wynyard,-41.0,145.7167,283.35,84,34,2.26,AU,1723416036
375,qaisumah,28.3112,46.1273,309.13,11,0,2.06,SA,1723416037
376,nasiriyah,31.0521,46.261,311.02,15,2,3.75,IQ,1723416038
377,ciudad bolivar,8.1222,-63.5497,301.69,64,91,0.68,VE,1723416039
378,rensselaer,42.7168,-73.4829,291.38,81,84,1.43,US,1723415962
379,dongola,19.1667,30.4833,308.26,38,2,5.67,SD,1723416041
380,alvaraes,-3.2208,-64.8042,303.11,48,86,0.59,BR,1723416042
381,guanica,17.9716,-66.908,303.92,83,14,5.49,PR,1723416043
382,lago da pedra,-4.3333,-45.1667,302.37,36,46,2.47,BR,1723416044
383,broken hill,-31.95,141.4333,287.69,55,0,4.39,AU,1723416046
384,tupiza,-21.45,-65.7167,281.14,11,100,3.57,BO,1723416047
385,kourou,5.1552,-52.6478,299.49,83,72,3.28,GF,1723416048
386,howrah,22.5892,88.3103,302.15,94,40,2.57,IN,1723416049
387,magdagachi,53.45,125.8,291.32,76,100,1.53,RU,1723416050
388,korba,22.35,82.6833,298.22,93,77,0.74,IN,1723416051
389,sarakhs,36.5449,61.1577,300.14,22,0,1.98,IR,1723416052
390,jiangyou,31.7667,104.7167,294.73,73,4,2.14,CN,1723416053
391,gbadolite,4.2833,21.0167,294.18,86,96,1.24,CD,1723416054
392,rio verde,21.9333,-99.9833,299.66,56,100,6.42,MX,1723415875
393,gaogou,34.0175,119.1886,299.47,85,70,1.94,CN,1723416057
394,mirnyy,62.5353,113.9611,285.71,80,97,3.8,RU,1723416058
395,hopelchen,19.7667,-89.85,307.17,43,100,2.26,MX,1723416059
396,pagar alam,-4.0167,103.2667,292.02,96,88,0.69,ID,1723416061
397,likiep,9.8251,169.3107,301.24,79,81,6.2,MH,1723416062
398,kodinsk,58.6881,99.1844,286.57,96,77,3.1,RU,1723416063
399,chibougamau,49.9168,-74.3659,290.94,72,100,2.57,CA,1723416065
400,cherdyn',60.403,56.4787,284.22,96,100,1.37,RU,1723416066
401,chongjin,41.7956,129.7758,295.98,96,100,1.93,KP,1723416067
402,santa rita,-7.1139,-34.9781,298.52,83,20,3.09,BR,1723416068
403,monistrol-sur-loire,45.2833,4.1667,293.67,69,7,1.7,FR,1723416069
404,al burayqah,30.4062,19.5739,301.14,70,0,6.94,LY,1723416070
405,tabuk,17.4189,121.4443,298.66,81,78,1.13,PH,1723416071
406,mednogorsk,51.4128,57.595,289.68,71,71,3.0,RU,1723416072
407,koulamoutou,-1.1303,12.4736,298.05,74,84,1.19,GA,1723416073
408,ulsteinvik,62.3432,5.8487,286.9,89,70,1.34,NO,1723416075
409,alo,6.5486,4.2686,297.61,89,91,3.6,NG,1723416076
410,dar chioukh,34.8964,3.4854,299.43,33,52,3.65,DZ,1723416077
411,pielavesi,63.2333,26.75,283.24,96,20,1.3,FI,1723416078
412,ballina,-28.8667,153.5667,288.85,94,99,3.58,AU,1723416079
413,yuzhno-kurilsk,44.0306,145.8556,290.87,99,100,2.42,RU,1723416080
414,chenzhou,25.8,113.0333,299.63,90,100,0.67,CN,1723416081
415,ghat,24.9647,10.1728,305.01,21,8,5.03,LY,1723416082
416,demopolis,32.5176,-87.8364,306.12,35,0,2.06,US,1723416084
417,tondi,9.7333,79.0167,301.28,79,100,3.75,IN,1723416085
418,viedma,-40.8135,-62.9967,278.27,76,50,3.03,AR,1723416086
419,gualaceo,-2.9,-78.7833,288.16,94,95,1.92,EC,1723416087
420,pacific grove,36.6177,-121.9166,293.38,87,0,4.12,US,1723416088
421,prince rupert,54.3161,-130.3201,289.2,83,40,6.69,CA,1723416090
422,loa janan,-0.583,117.095,296.12,98,59,0.76,ID,1723416091
423,nanning,22.8167,108.3167,299.76,90,100,0.58,CN,1723416093
424,aquidauana,-20.4711,-55.7872,289.43,38,93,1.29,BR,1723416094
425,selfoss,63.9331,-20.9971,283.34,87,94,0.99,IS,1723416095
426,taksimo,56.3444,114.8794,294.81,60,26,0.25,RU,1723416096
427,ustyuzhna,58.8394,36.4321,283.82,96,72,1.82,RU,1723416097
428,hacienda huancane,-15.8222,-70.8856,278.12,21,82,5.36,PE,1723416098
429,okhotsk,59.3833,143.3,287.15,82,100,4.27,RU,1723416099
430,tual,-5.6667,132.75,298.25,86,60,9.34,ID,1723416101
431,sitka,57.0531,-135.33,289.09,67,100,5.14,US,1723416103
432,san andres,12.5847,-81.7006,301.16,89,20,2.06,CO,1723415847
433,lagoa,39.05,-27.9833,294.76,58,13,3.89,PT,1723416105
434,al qadarif,14.0349,35.3834,295.45,90,100,1.79,SD,1723416106
435,abrisham,32.558,51.5731,306.59,17,62,1.68,IR,1723416107
436,lepsy,46.235,78.9456,293.71,46,54,2.08,KZ,1723416108
437,nogliki,51.8333,143.1667,285.37,93,100,3.41,RU,1723416109
438,carolina beach,34.0352,-77.8936,301.49,85,83,4.83,US,1723416110
439,inhambane,-23.865,35.3833,294.22,64,0,5.19,MZ,1723416111
440,patnongon,10.9132,121.9937,300.64,81,100,1.6,PH,1723416113
441,rongelap,11.1635,166.8941,301.37,78,100,7.63,MH,1723416114
442,lazaro cardenas,17.9583,-102.2,302.28,74,76,3.6,MX,1723416115
443,kant,27.8,79.8,299.87,87,99,3.16,IN,1723416116
444,pernik,42.6,23.0333,292.83,51,0,1.31,BG,1723416117
445,'ain el hadjar,34.7585,0.1453,301.28,27,35,2.09,DZ,1723416118
446,correntina,-13.3433,-44.6367,299.04,33,97,2.06,BR,1723416119
447,castelli,-25.9468,-60.6195,288.42,36,0,2.01,AR,1723416120
448,ciudad guayana,8.3533,-62.6528,302.33,76,100,2.2,VE,1723416121
449,chonchi,-42.6128,-73.8092,279.72,94,98,1.53,CL,1723416123
450,libreville,0.3925,9.4537,297.65,84,83,4.3,GA,1723416124
451,kharp,66.8014,65.8081,286.63,57,100,3.62,RU,1723416125
452,port sudan,19.6175,37.2164,306.58,51,16,2.67,SD,1723416126
453,villa emilio carranza,19.9667,-96.6,297.63,89,100,4.71,MX,1723416127
454,boromo,11.75,-2.9333,297.62,90,100,2.05,BF,1723416128
455,fortuna,40.5982,-124.1573,292.55,80,40,7.2,US,1723416129
456,tazacorte,28.629,-17.9293,295.69,93,75,6.69,ES,1723416130
457,tabas,33.5959,56.9244,306.39,16,0,1.03,IR,1723416131
458,krasavino,60.9614,46.4814,286.89,72,100,2.66,RU,1723416134
459,coron,11.9986,120.2043,300.62,83,81,1.26,PH,1723416135
460,peterhead,57.5058,-1.7981,286.44,85,91,6.4,GB,1723416137
461,tra vinh,9.9347,106.3453,298.03,96,51,1.62,VN,1723416014
462,carbonear,47.7332,-53.2148,290.5,93,62,2.41,CA,1723416139
463,awjilah,29.1081,21.2869,303.24,32,4,6.62,LY,1723416140
464,as suwayq,23.8494,57.4386,303.3,75,21,3.13,OM,1723416141
465,mount isa,-20.7333,139.5,290.02,63,0,2.06,AU,1723416143
466,taro,-8.3862,115.28,289.91,88,68,0.19,ID,1723416144
467,tolanaro,-25.0319,46.9987,294.19,83,0,7.2,MG,1723416145
468,el porvenir,13.7617,-87.3458,303.28,70,45,0.42,HN,1723416146
469,paka,4.6374,103.4368,298.11,78,100,1.54,MY,1723416147
470,arteche,12.2645,125.4048,299.43,91,70,1.31,PH,1723416148
471,faya-largeau,17.9257,19.1043,304.65,54,99,4.73,TD,1723416149
472,mogadishu,2.0371,45.3438,297.59,84,59,8.0,SO,1723416150
473,agat village,13.3886,144.6585,303.35,87,40,1.34,GU,1723416152
474,deerfield,42.1711,-87.8445,299.07,44,20,5.14,US,1723416153
475,manavalakurichi,8.1333,77.3,299.15,86,99,6.51,IN,1723416154
476,loikaw,19.6742,97.2094,294.28,93,100,1.39,MM,1723416155
477,taitung city,22.7583,121.1444,299.3,94,0,1.54,TW,1723416156
478,yemel'yanovo,56.1681,92.6767,283.6,100,91,0.0,RU,1723416157
479,tateyama,34.9833,139.8667,302.42,79,51,8.63,JP,1723416158
480,kingston,17.997,-76.7936,302.68,74,40,4.12,JM,1723416159
481,rakops,-21.0167,24.3333,291.27,15,0,0.76,BW,1723416160
482,beloyarskiy,63.7119,66.6722,284.68,98,100,2.03,RU,1723416161
483,karaton,-6.3424,106.1045,294.2,95,48,0.4,ID,1723416163
484,westport,41.1415,-73.3579,298.59,70,9,0.89,US,1723416164
485,daru,-9.0763,143.2092,298.39,89,68,5.18,PG,1723416165
486,yung shue wan,22.2333,114.1167,303.01,90,100,4.18,HK,1723416166
487,alesund,62.4723,6.1549,285.56,76,100,4.63,NO,1723416167
488,minas de marcona,-15.2119,-75.1103,284.84,80,52,5.45,PE,1723416168
489,madang,-5.2246,145.7966,300.04,83,57,0.52,PG,1723416169
490,conceicao da barra,-18.5933,-39.7322,294.87,73,100,1.72,BR,1723416170
491,jiuquan,39.7432,98.5174,295.1,17,44,1.05,CN,1723416173
492,sona,45.4388,10.8255,299.66,74,0,1.54,IT,1723416174
493,jwaneng,-24.6004,24.7303,285.43,32,39,4.26,BW,1723416175
494,saipan,15.1355,145.701,300.54,94,0,3.09,MP,1723416176
495,tocopilla,-22.092,-70.1979,291.23,69,100,2.59,CL,1723416177
496,ola,59.5833,151.2833,286.06,86,100,5.38,RU,1723416178
497,skeldon,5.8833,-57.1333,299.09,82,75,2.04,GY,1723416179
498,bandar-e anzali,37.4727,49.4622,299.47,71,36,3.72,IR,1723416181
499,es castell,39.8795,4.2854,300.53,83,20,4.12,ES,1723416182
500,port saint john's,-31.6229,29.5448,290.65,82,84,5.47,ZA,1723416183
501,funafuti,-8.5243,179.1942,301.15,78,100,9.26,TV,1723416184
502,xunchang,28.4543,104.715,293.78,85,62,1.74,CN,1723416185
503,borgo,46.0514,11.4544,298.85,88,93,17.88,IT,1723416186
504,al'met'yevsk,54.9044,52.3154,287.09,96,100,2.41,RU,1723415914
505,bamboo flat,11.7,92.7167,299.2,94,40,1.03,IN,1723416188
506,acarau,-2.8856,-40.12,298.36,83,36,8.42,BR,1723416189
507,shangqiu,34.45,115.65,298.33,82,0,1.84,CN,1723415951
508,ziniare,12.5822,-1.2983,296.59,86,100,2.51,BF,1723416192
509,kulachi,31.9286,70.4592,304.44,61,100,4.07,PK,1723416193
510,horta,38.5333,-28.6333,293.72,73,51,2.24,PT,1723416194
511,san juan chamelco,15.4333,-90.3333,295.6,73,100,3.09,GT,1723416200
512,baie-comeau,49.2168,-68.1489,293.97,60,75,7.2,CA,1723415924
513,colorado,-22.8375,-51.9731,287.87,32,100,2.4,BR,1723416202
514,sudogda,55.9539,40.8629,284.1,97,18,2.31,RU,1723416203
515,kutum,14.2,24.6667,295.32,81,100,2.76,SD,1723415999
516,gillette,44.2911,-105.5022,298.21,41,40,5.66,US,1723416206
517,francistown,-21.17,27.5079,291.66,15,0,2.69,BW,1723416207
518,vila do maio,15.1333,-23.2167,299.23,83,100,2.67,CV,1723416208
519,san jose del guaviare,2.5729,-72.6459,298.01,85,22,0.29,CO,1723416209
520,nicoya,10.1483,-85.452,300.25,85,51,1.31,CR,1723415928
521,bagong sikat,12.3675,121.0617,301.02,81,60,2.33,PH,1723416211
522,queenstown,-31.8976,26.8753,281.83,66,87,2.44,ZA,1723416212
523,maun,-19.9833,23.4167,290.3,17,0,1.97,BW,1723416214
524,samarinda,-0.5,117.15,296.17,98,61,0.77,ID,1723416215
525,gaspe,48.8334,-64.4819,294.27,68,40,2.57,CA,1723416216
526,severobaykal'sk,55.65,109.3167,289.25,90,98,1.84,RU,1723416218
527,itaituba,-4.2761,-55.9836,301.83,55,45,1.14,BR,1723416219
528,taroa,8.7058,171.2275,301.34,77,45,3.85,MH,1723416220
529,marka,1.7159,44.7717,297.27,84,48,7.23,SO,1723416221
530,bossangoa,6.4926,17.4552,294.98,93,77,1.09,CF,1723416222
531,al muwayh,22.4333,41.7583,303.51,18,27,3.12,SA,1723416224
532,dzhalagash,45.0833,64.6667,297.22,36,3,4.19,KZ,1723416074
533,virginia,37.5481,-77.4467,302.14,63,75,2.57,US,1723416227
534,ngereklmadel,7.4883,134.4856,301.2,89,75,0.0,PW,1723416228
535,french rocks,12.5006,76.6733,294.91,89,93,2.0,IN,1723416229
536,aldan,58.6031,125.3894,292.82,64,64,1.72,RU,1723416230
537,formosa,-26.1775,-58.1781,285.91,64,0,1.94,AR,1723416025
538,eagle mountain,40.3141,-112.0069,305.23,32,61,4.47,US,1723416232
539,sao vicente,-23.9631,-46.3919,288.7,26,95,2.29,BR,1723416203
540,zhalantun,48.0,122.7167,292.84,84,45,2.07,CN,1723416235
541,thunder bay,48.4001,-89.3168,300.14,34,75,4.63,CA,1723416236
542,robore,-18.3333,-59.75,290.87,43,61,1.76,BO,1723416237
543,belyy yar,53.6039,91.3903,288.09,94,40,1.0,RU,1723416238
544,jinchang,38.4953,102.1739,295.15,35,0,1.71,CN,1723416239
545,fatehpur sikri,27.1,77.6667,299.07,90,100,2.06,IN,1723416240
546,thinadhoo,0.5333,72.9333,300.99,78,88,7.27,MV,1723416241
547,la'ie,21.6477,-157.9253,301.54,74,22,2.68,US,1723416242
548,kununurra,-15.7667,128.7333,289.14,72,6,0.51,AU,1723416243
549,sabang,5.8933,95.3214,300.8,74,100,8.02,ID,1723416245
550,bhongir,17.5108,78.8889,297.2,84,98,3.02,IN,1723416246
551,malangawa,26.8568,85.5581,299.56,78,66,1.87,NP,1723416247
552,ipira,-12.1583,-39.7372,295.75,79,11,7.32,BR,1723416248
553,balaipungut,1.05,101.2833,296.14,99,98,1.16,ID,1723416250
554,watsa,3.0372,29.5355,290.68,99,74,0.77,CD,1723416251
555,koz'modem'yansk,56.3367,46.5711,287.29,99,100,1.94,RU,1723416252
556,liberia,6.5,-9.5,294.91,99,74,1.32,LR,1723416253
557,kargasok,59.0556,80.8572,282.54,92,90,3.16,RU,1723416254
558,kalyazin,57.2403,37.8433,282.6,99,61,3.07,RU,1723416257
559,orimattila,60.8049,25.7296,285.98,88,88,3.93,FI,1723416258
560,steinbach,50.1667,8.5667,296.65,69,0,4.12,DE,1723416259
561,pul-e khumri,35.9446,68.7151,298.6,28,0,1.22,AF,1723416260
562,peniche,39.3558,-9.3811,294.32,91,4,5.64,PT,1723416261
563,piacabucu,-10.4056,-36.4344,297.26,85,93,3.54,BR,1723416262
564,kabare,-2.4683,28.8242,291.09,71,36,0.15,CD,1723416266
565,kuching,1.55,110.3333,299.27,93,40,1.54,MY,1723416267
566,buala,-8.145,159.5921,299.43,85,100,7.0,SB,1723416268
567,cruzeiro do sul,-29.5128,-51.9853,282.76,93,5,2.07,BR,1723416269
568,petrozavodsk,61.7849,34.3469,282.85,100,34,1.0,RU,1723416271
569,moose jaw,50.4001,-105.5344,301.3,21,40,3.6,CA,1723416272
570,la ronge,55.1001,-105.2842,299.29,34,75,2.57,CA,1723416273
571,volchikha,52.0333,80.3833,284.05,80,35,0.98,RU,1723416274
572,ephrata,40.1798,-76.1788,298.68,56,0,5.66,US,1723416275
573,salym,60.0625,71.4789,281.37,97,77,2.45,RU,1723416276
574,cestos city,5.46,-9.5828,298.28,86,82,4.7,LR,1723416277
575,ovalle,-30.5983,-71.2003,292.95,49,0,1.6,CL,1723416278
576,vrangel',42.7297,133.0839,292.44,83,69,6.57,RU,1723416279
577,la rinconada,37.4873,-5.9826,298.25,78,0,2.06,ES,1723416280
578,arkhangel'sk,64.5401,40.5433,287.21,82,0,3.0,RU,1723416282
579,pangoa,-12.1167,-73.0,295.05,74,34,1.26,PE,1723416283
